Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),Ventilator (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Study (F),Study2,Kid Zone (F),Kid Zone2
2017-04-03,13:20:00,auto,heatOff,,Home,73.5,68.5,68.5,26,57.7,16,0,0,0,0,,70,26,0,65.4,0,68.5,0,
2017-04-03,13:25:00,auto,heatOff,,Home,73.5,68.5,68.5,26,57.7,16,0,0,0,0,,70.1,26,1,65.6,0,68.5,0,
2017-04-03,13:30:00,auto,heatOff,,Home,73.5,68.5,68.5,25,57.7,16,0,0,0,0,,70.1,25,1,65.6,0,68.5,1,
2017-04-03,13:35:00,auto,heatOff,,Home,73.5,68.5,68.5,25,57.7,16,0,0,0,0,,70.1,25,1,65.6,0,68.5,1,
2017-04-03,13:40:00,auto,heatOff,,Home,73.5,68.5,68.5,25,57.7,16,0,0,0,0,,70.1,25,0,65.6,0,68.5,0,
2017-04-03,13:45:00,auto,heatOff,,Home,73.5,68.5,68.5,25,57.7,16,0,0,0,0,,70.1,25,0,65.8,0,68.5,0,
2017-04-03,13:50:00,auto,heatOff,,Home,73.5,68.5,68.5,25,57.7,16,0,0,0,0,,70.1,25,0,65.8,0,68.5,0,
2017-04-03,13:55:00,auto,heatOff,,Home,73.5,68.5,68.5,25,57.7,16,0,0,0,0,,70,25,1,65.8,0,68.5,0,
2017-04-03,14:00:00,auto,heatOff,,Home,73.5,68.5,68.5,24,57.3,14,0,0,0,0,,69.9,24,1,66,0,68.5,1,
2017-04-03,14:05:00,auto,heatOff,,Home,73.5,68.5,68.5,25,57.3,14,0,0,0,0,,69.9,25,0,66,0,68.5,1,
2017-04-03,14:10:00,auto,heatOff,,Home,73.5,68.5,68.5,25,57.3,14,0,0,0,0,,70,25,0,66.1,0,68.5,0,
2017-04-03,14:15:00,auto,heatOff,,Home,73.5,68.5,68.7,25,57.3,14,0,0,0,0,,70,25,0,66.2,0,68.7,0,
2017-04-03,14:20:00,auto,heatOff,,Home,73.5,68.5,68.7,25,57.3,14,0,0,0,0,,70.1,25,0,66.2,0,68.7,0,
2017-04-03,14:25:00,auto,heatOff,,Home,73.5,68.5,68.7,25,57.3,14,0,0,0,0,,70.1,25,0,66.3,0,68.7,0,
2017-04-03,14:30:00,auto,heatOff,,Home,73.5,68.5,68.7,25,57.3,14,0,0,0,0,,70.1,25,0,66.4,0,68.7,0,
2017-04-03,14:35:00,auto,heatOff,,Home,73.5,68.5,68.9,25,57.3,14,0,0,0,0,,70.1,25,1,66.6,0,68.9,1,
2017-04-03,14:40:00,auto,heatOff,,Home,73.5,68.5,68.9,25,57.3,14,0,0,0,0,,70.1,25,0,66.8,0,68.9,1,
2017-04-03,14:45:00,auto,heatOff,,Home,73.5,68.5,68.9,25,57.3,14,0,0,0,0,,70.1,25,0,66.9,0,68.9,1,
2017-04-03,14:50:00,auto,heatOff,,Home,73.5,68.5,69,25,57.3,14,0,0,0,0,,70.2,25,0,67.1,0,69,0,
2017-04-03,14:55:00,auto,heatOff,,Home,73.5,68.5,69,25,57.3,14,0,0,0,0,,70.2,25,0,67.2,0,69,0,
2017-04-03,15:00:00,auto,heatOff,,Home,73.5,68.5,69,25,57.9,10,0,0,0,0,,70.2,25,0,67.3,0,69,0,
2017-04-03,15:05:00,auto,heatOff,,Home,73.5,68.5,69.1,25,57.9,10,0,0,0,0,,70.2,25,0,67.6,0,69.1,0,
2017-04-03,15:10:00,auto,heatOff,,Home,73.5,68.5,68.9,25,57.9,10,0,0,0,0,,70.2,25,0,67.6,0,68.9,0,
2017-04-03,15:15:00,auto,heatOff,,Home,73.5,68.5,68.9,25,57.9,10,0,0,0,0,,70.1,25,0,67.8,0,68.9,0,
2017-04-03,15:20:00,auto,heatOff,,Home,73.5,68.5,68.9,25,57.9,10,0,0,0,0,,70,25,0,67.8,0,68.9,0,
2017-04-03,15:25:00,auto,heatOff,,Home,73.5,68.5,69,26,57.9,10,0,0,0,0,,70,26,0,68,0,69,0,
2017-04-03,15:30:00,auto,heatOff,,Home,73.5,68.5,69.2,27,57.9,10,0,0,0,0,,70,27,0,68.2,0,69.2,0,
2017-04-03,15:35:00,auto,heatOff,,Home,73.5,68.5,69.4,27,57.9,10,0,0,0,0,,70.1,27,1,68.4,0,69.4,0,
2017-04-03,15:40:00,auto,heatOff,,Home,73.5,68.5,69.5,25,57.9,10,0,0,0,0,,70.2,25,1,68.6,0,69.5,1,
2017-04-03,15:45:00,auto,heatOff,,Home,73.5,68.5,69.6,25,57.9,10,0,0,0,0,,70.3,25,0,68.8,0,69.6,1,
2017-04-03,15:50:00,auto,heatOff,,Home,73.5,68.5,69.5,25,57.9,10,0,0,0,0,,70.4,25,0,68.9,0,69.5,1,
2017-04-03,15:55:00,auto,heatOff,,Home,73.5,68.5,69.3,26,57.9,10,0,0,0,0,,70.4,26,0,69.1,0,69.3,0,
2017-04-03,16:00:00,auto,heatOff,,Home,73.5,68.5,69.2,27,57.3,11,0,0,0,0,,70.4,27,0,69.3,0,69.2,0,
2017-04-03,16:05:00,auto,heatOff,,Home,73.5,68.5,69.4,27,57.3,11,0,0,0,0,,70.4,27,1,69.5,0,69.4,1,
2017-04-03,16:10:00,auto,heatOff,,Home,73.5,68.5,69.8,27,57.3,11,0,0,0,0,,70.4,27,1,69.8,0,69.8,1,
2017-04-03,16:15:00,auto,heatOff,,Home,73.5,68.5,70,27,57.3,11,0,0,0,0,,70.4,27,0,70,0,70,0,
2017-04-03,16:20:00,auto,heatOff,,Home,73.5,68.5,70.1,27,57.3,11,0,0,0,0,,70.4,27,0,70.1,0,70.1,0,
2017-04-03,16:25:00,auto,heatOff,,Home,73.5,68.5,70.2,27,57.3,11,0,0,0,0,,70.5,27,1,70.3,0,70.2,1,
2017-04-03,16:30:00,auto,heatOff,,Home,73.5,68.5,69.9,27,58.1,11,0,0,0,0,,70.5,27,1,70.5,0,69.9,1,
2017-04-03,16:35:00,auto,heatOff,,Home,73.5,68.5,69.6,27,58.1,11,0,0,0,0,,70.5,27,1,70.7,0,69.6,1,
2017-04-03,16:40:00,auto,heatOff,,Home,73.5,68.5,69.5,27,58.1,11,0,0,0,0,,70.6,27,1,70.9,0,69.5,0,
2017-04-03,16:45:00,auto,heatOff,,Home,73.5,68.5,69.8,27,58.1,11,0,0,0,0,,70.6,27,0,71,0,69.8,0,
2017-04-03,16:50:00,auto,heatOff,,Home,73.5,68.5,70,27,58.1,11,0,0,0,0,,70.5,27,1,71.2,0,70,0,
2017-04-03,16:55:00,auto,heatOff,,Home,73.5,68.5,70.2,27,58.1,11,0,0,0,0,,70.5,27,1,71.2,0,70.2,0,
2017-04-03,17:00:00,auto,heatOff,,Home,73.5,68.5,70.4,27,58.1,11,0,0,0,0,,70.5,27,1,71,0,70.4,1,
2017-04-03,17:05:00,auto,heatOff,,Home,73.5,68.5,70.2,27,58.1,11,0,0,0,0,,70.5,27,1,71,0,70.2,1,
2017-04-03,17:10:00,auto,heatOff,,Home,73.5,68.5,69.7,27,58.1,11,0,0,0,0,,70.5,27,0,70.9,0,69.7,1,
2017-04-03,17:15:00,auto,heatOff,,Home,73.5,68.5,69.7,27,58.1,11,0,0,0,0,,70.5,27,1,70.9,0,69.7,0,
2017-04-03,17:20:00,auto,heatOff,,Home,73.5,68.5,69.9,27,58.1,11,0,0,0,0,,70.5,27,1,70.9,0,69.9,0,
2017-04-03,17:25:00,auto,heatOff,,Home,73.5,68.5,70.2,28,58.1,11,0,0,0,0,,70.5,28,1,70.9,0,70.2,1,
2017-04-03,17:30:00,auto,heatOff,,Home,73.5,68.5,70.5,28,58.1,11,0,0,0,0,,70.6,28,0,71.1,0,70.5,1,
2017-04-03,17:35:00,auto,heatOff,,Home,73.5,68.5,70.7,27,58.1,11,0,0,0,0,,70.7,27,0,71.2,0,70.7,0,
2017-04-03,17:40:00,auto,heatOff,,Home,73.5,68.5,70.6,27,58.1,11,0,0,0,0,,70.8,27,1,71.2,0,70.6,0,
2017-04-03,17:45:00,auto,heatOff,,Home,73.5,68.5,70.2,27,58.1,11,0,0,0,0,,70.8,27,0,71.1,0,70.2,0,
2017-04-03,17:50:00,auto,heatOff,,Home,73.5,68.5,69.7,27,58.1,11,0,0,0,0,,70.7,27,1,70.9,0,69.7,0,
2017-04-03,17:55:00,auto,heatOff,,Home,73.5,68.5,69.4,27,58.1,11,0,0,0,0,,70.7,27,1,70.9,0,69.4,1,
2017-04-03,18:00:00,auto,heatOff,,Home,73.5,68.5,69.6,28,50.9,16,0,0,0,0,,70.6,28,1,70.8,0,69.6,1,
2017-04-03,18:05:00,auto,heatOff,,Home,73.5,68.5,69.8,28,50.9,16,0,0,0,0,,70.6,28,1,70.7,0,69.8,1,
2017-04-03,18:10:00,auto,heatOff,,Home,73.5,68.5,70,28,50.9,16,0,0,0,0,,70.6,28,0,70.6,0,70,0,
2017-04-03,18:15:00,auto,heatOff,,Home,73.5,68.5,70,28,50.9,16,0,0,0,0,,70.6,28,0,70.5,0,70,0,
2017-04-03,18:20:00,auto,heatOff,,Home,73.5,68.5,70,28,50.9,16,0,0,0,0,,70.7,28,0,70.5,0,70,0,
2017-04-03,18:25:00,auto,heatOff,,Home,73.5,68.5,70,28,50.9,16,0,0,0,0,,70.7,28,1,70.4,0,70,1,
2017-04-03,18:30:00,auto,heatOff,,Home,73.5,68.5,70,28,50.9,16,0,0,0,0,,70.6,28,1,70.1,0,70,1,
2017-04-03,18:35:00,auto,heatOff,,Home,73.5,68.5,70,28,50.9,16,0,0,0,0,,70.6,28,0,70.1,0,70,0,
2017-04-03,18:40:00,auto,heatOff,,Home,73.5,68.5,70,28,50.9,16,0,0,0,0,,70.5,28,0,70,0,70,0,
2017-04-03,18:45:00,auto,heatOff,,Home,73.5,68.5,69.8,27,50.9,16,0,0,0,0,,70.2,27,0,70,0,69.8,0,
2017-04-03,18:50:00,auto,heatOff,,Home,73.5,68.5,69.8,27,50.9,16,0,0,0,0,,70,27,1,69.8,0,69.8,0,
2017-04-03,18:55:00,auto,heatOff,,Home,73.5,68.5,69.6,27,50.9,16,0,0,0,0,,70,27,0,69.6,0,69.6,0,
2017-04-03,19:00:00,auto,heatOff,,Home,73.5,68.5,69.6,28,45.7,16,0,0,0,0,,69.9,28,0,69.6,0,69.6,0,
2017-04-03,19:05:00,auto,heatOff,,Home,73.5,68.5,69.6,28,45.7,16,0,0,0,0,,69.9,28,1,69.4,0,69.6,1,
2017-04-03,19:10:00,auto,heatOff,,Home,73.5,68.5,69.6,28,45.7,16,0,0,0,0,,69.9,28,0,69.4,0,69.6,1,
2017-04-03,19:15:00,auto,heatOff,,Home,73.5,68.5,69.6,28,45.7,16,0,0,0,0,,70,28,0,69.2,0,69.6,1,
2017-04-03,19:20:00,auto,heatOff,,Home,73.5,68.5,69.4,28,45.7,16,0,0,0,0,,70.1,28,0,69.2,0,69.4,0,
2017-04-03,19:25:00,auto,heatOff,,Home,73.5,68.5,69.5,28,45.7,16,0,0,0,0,,70.2,28,0,69,0,69.5,0,
2017-04-03,19:30:00,auto,heatOff,,Home,73.5,68.5,69.4,28,45.7,16,0,0,0,0,,70.1,28,1,69,0,69.4,0,
2017-04-03,19:35:00,auto,heatOff,,Home,73.5,68.5,69.4,28,45.7,16,0,0,0,0,,70.1,28,0,69,0,69.4,1,
2017-04-03,19:40:00,auto,heatOff,,Home,73.5,68.5,69.4,28,45.7,16,0,0,0,0,,70.1,28,0,68.9,0,69.4,1,
2017-04-03,19:45:00,auto,heatOff,,Home,73.5,68.5,69.4,28,45.7,16,0,0,0,0,,70.1,28,0,68.9,0,69.4,0,
2017-04-03,19:50:00,auto,heatOff,,Home,73.5,68.5,69.4,28,45.7,16,0,0,0,0,,70.1,28,0,68.9,0,69.4,0,
2017-04-03,19:55:00,auto,heatOff,,Home,73.5,68.5,69.4,28,45.7,16,0,0,0,0,,70.1,28,1,68.8,0,69.4,0,
2017-04-03,20:00:00,auto,heatOff,,Home,73.5,68.5,69.2,28,43.6,11,0,0,0,0,,70,28,1,68.7,0,69.2,1,
2017-04-03,20:05:00,auto,heatOff,,Home,73.5,68.5,69.2,28,43.6,11,0,0,0,0,,70,28,0,68.7,0,69.2,1,
2017-04-03,20:10:00,auto,heatOff,,Home,73.5,68.5,69.1,28,43.6,11,0,0,0,0,,70,28,0,68.6,0,69.1,0,
2017-04-03,20:15:00,auto,heatOff,,Home,73.5,68.5,69,28,43.6,11,0,0,0,0,,70,28,0,68.5,0,69,0,
2017-04-03,20:20:00,auto,heatOff,,Home,73.5,68.5,69,28,43.6,11,0,0,0,0,,70,28,0,68.3,0,69,0,
2017-04-03,20:25:00,auto,heatOff,,Home,73.5,68.5,69,28,43.6,11,0,0,0,0,,70,28,0,68.3,0,69,0,
2017-04-03,20:30:00,auto,heatOff,,Home,73.5,68.5,68.8,28,43.6,11,0,0,0,0,,69.9,28,0,68.3,0,68.9,0,
2017-04-03,20:35:00,auto,heatOff,,Home,73.5,68.5,68.6,28,43.6,11,0,0,0,0,,69.9,28,1,68.1,0,68.9,0,
2017-04-03,20:40:00,auto,heatOff,,Home,73.5,68.5,68.5,28,43.6,11,0,0,0,0,,69.9,28,1,68.1,0,68.9,1,
2017-04-03,20:45:00,auto,heatOff,,Home,73.5,68.5,68.3,28,43.6,11,0,0,0,0,,69.8,28,1,68.1,0,68.9,1,
2017-04-03,20:50:00,auto,heatOff,,Home,73.5,68.5,68.1,28,43.6,11,0,0,0,0,,69.7,28,1,68,0,68.9,1,
2017-04-03,20:55:00,auto,heatOff,,Home,73.5,68.5,68,28,43.6,11,0,210,210,0,,69.6,28,0,68,0,68.9,1,
2017-04-03,21:00:00,auto,heatStage1On,,Sleep,75,66,68,27,41.5,14,0,30,120,0,,70,27,0,68,0,68.9,0,
2017-04-03,21:05:00,auto,heatOff,,Sleep,75,66,68,27,41.5,14,0,0,0,0,,70.1,27,0,68,0,68.9,0,
2017-04-03,21:10:00,auto,heatOff,,Sleep,75,66,68,27,41.5,14,0,0,0,0,,69.9,27,1,68,0,68.9,0,
2017-04-03,21:15:00,auto,heatOff,,Sleep,75,66,67.9,28,41.5,14,0,0,0,0,,69.8,28,0,67.9,0,68.9,1,
2017-04-03,21:20:00,auto,heatOff,,Sleep,75,66,67.8,28,41.5,14,0,0,0,0,,69.7,28,1,67.8,1,68.8,1,
2017-04-03,21:25:00,auto,heatOff,,Sleep,75,66,67.8,28,41.5,14,0,0,0,0,,69.7,28,1,67.8,1,68.7,1,
2017-04-03,21:30:00,auto,heatOff,,Sleep,75,66,67.7,28,41.5,14,0,0,0,0,,69.7,28,0,67.7,1,68.7,1,
2017-04-03,21:35:00,auto,heatOff,,Sleep,75,66,67.6,28,41.5,14,0,0,0,0,,69.7,28,1,67.6,0,68.7,1,
2017-04-03,21:40:00,auto,heatOff,,Sleep,75,66,67.6,28,41.5,14,0,0,0,0,,69.7,28,0,67.6,0,68.6,1,
2017-04-03,21:45:00,auto,heatOff,,Sleep,75,66,67.5,28,41.5,14,0,0,0,0,,69.6,28,0,67.5,0,68.5,0,
2017-04-03,21:50:00,auto,heatOff,,Sleep,75,66,67.4,28,41.5,14,0,0,0,0,,69.6,28,0,67.4,0,68.5,0,
2017-04-03,21:55:00,auto,heatOff,,Sleep,75,66,67.3,28,41.5,14,0,0,0,0,,69.6,28,0,67.3,0,68.5,0,
2017-04-03,22:00:00,auto,heatOff,,Sleep,75,66,67.2,28,41.3,12,0,0,0,0,,69.6,28,1,67.2,0,68.3,0,
2017-04-03,22:05:00,auto,heatOff,,Sleep,75,66,67.2,28,41.3,12,0,0,0,0,,69.6,28,0,67.2,0,68.3,1,
2017-04-03,22:10:00,auto,heatOff,,Sleep,75,66,67.1,28,41.3,12,0,0,0,0,,69.6,28,0,67.1,0,68.3,1,
2017-04-03,22:15:00,auto,heatOff,,Sleep,75,66,67.1,28,41.3,12,0,0,0,0,,69.6,28,0,67.1,0,68.3,0,
2017-04-03,22:20:00,auto,heatOff,,Sleep,75,66,67.1,28,41.3,12,0,0,0,0,,69.5,28,0,67.1,0,68.1,0,
2017-04-03,22:25:00,auto,heatOff,,Sleep,75,66,66.9,28,41.3,12,0,0,0,0,,69.5,28,0,66.9,0,68.1,0,
2017-04-03,22:30:00,auto,heatOff,,Sleep,75,66,66.9,28,40.5,8,0,0,0,0,,69.4,28,0,66.9,0,68.1,0,
2017-04-03,22:35:00,auto,heatOff,,Sleep,75,66,66.9,28,40.5,8,0,0,0,0,,69.4,28,0,66.9,0,68.1,0,
2017-04-03,22:40:00,auto,heatOff,,Sleep,75,66,66.8,28,40.5,8,0,0,0,0,,69.3,28,0,66.8,0,68.1,0,
2017-04-03,22:45:00,auto,heatOff,,Sleep,75,66,66.7,28,40.5,8,0,0,0,0,,69.3,28,0,66.7,0,68,0,
2017-04-03,22:50:00,auto,heatOff,,Sleep,75,66,66.7,28,40.5,8,0,0,0,0,,69.3,28,0,66.7,0,68,0,
2017-04-03,22:55:00,auto,heatOff,,Sleep,75,66,66.6,28,40.5,8,0,0,0,0,,69.3,28,0,66.6,0,68,0,
2017-04-03,23:00:00,auto,heatOff,,Sleep,75,66,66.5,28,38.8,8,0,0,0,0,,69.3,28,0,66.5,0,68,0,
2017-04-03,23:05:00,auto,heatOff,,Sleep,75,66,66.5,28,38.8,8,0,0,0,0,,69.3,28,0,66.5,0,68,0,
2017-04-03,23:10:00,auto,heatOff,,Sleep,75,66,66.4,28,38.8,8,0,0,0,0,,69.3,28,0,66.4,0,68,0,
2017-04-03,23:15:00,auto,heatOff,,Sleep,75,66,66.3,28,38.8,8,0,0,0,0,,69.3,28,0,66.3,0,67.8,0,
2017-04-03,23:20:00,auto,heatOff,,Sleep,75,66,66.3,28,38.8,8,0,0,0,0,,69.2,28,0,66.3,0,67.8,0,
2017-04-03,23:25:00,auto,heatOff,,Sleep,75,66,66.2,28,38.8,8,0,0,0,0,,69.2,28,0,66.2,0,67.8,0,
2017-04-03,23:30:00,auto,heatOff,,Sleep,75,66,66.2,28,38.8,8,0,0,0,0,,69.2,28,0,66.2,0,67.8,0,
2017-04-03,23:35:00,auto,heatOff,,Sleep,75,66,66.2,27,38.8,8,0,0,0,0,,69.2,27,0,66.2,0,67.6,0,
2017-04-03,23:40:00,auto,heatOff,,Sleep,75,66,66.2,27,38.8,8,0,0,0,0,,69.1,27,0,66.2,0,67.6,0,
2017-04-03,23:45:00,auto,heatOff,,Sleep,75,66,66.2,27,38.8,8,0,0,0,0,,69,27,0,66.2,0,67.6,0,
2017-04-03,23:50:00,auto,heatOff,,Sleep,75,66,66,28,38.8,8,0,0,0,0,,69,28,0,66,0,67.6,0,
2017-04-03,23:55:00,auto,heatOff,,Sleep,75,66,66,28,38.8,8,0,0,0,0,,69,28,0,66,0,67.6,0,
2017-04-04,00:00:00,auto,heatOff,,Sleep,75,66,65.9,28,38.1,7,0,0,0,0,,68.9,28,0,65.9,0,67.6,0,
2017-04-04,00:05:00,auto,heatOff,,Sleep,75,66,65.8,28,38.1,7,0,0,0,0,,68.9,28,0,65.8,0,67.4,0,
2017-04-04,00:10:00,auto,heatOff,,Sleep,75,66,65.8,27,38.1,7,0,0,0,0,,68.9,27,0,65.8,0,67.5,0,
2017-04-04,00:15:00,auto,heatOff,,Sleep,75,66,65.8,27,38.1,7,0,0,0,0,,68.8,27,0,65.8,0,67.4,0,
2017-04-04,00:20:00,auto,heatOff,,Sleep,75,66,65.8,27,38.1,7,0,0,0,0,,68.8,27,0,65.8,0,67.4,0,
2017-04-04,00:25:00,auto,heatOff,,Sleep,75,66,65.7,27,38.1,7,0,0,0,0,,68.8,27,0,65.7,0,67.4,0,
2017-04-04,00:30:00,auto,heatOff,,Sleep,75,66,65.6,28,38.1,7,0,0,0,0,,68.8,28,0,65.6,0,67.4,0,
2017-04-04,00:35:00,auto,heatOff,,Sleep,75,66,65.6,28,38.1,7,0,0,0,0,,68.7,28,0,65.6,0,67.4,0,
2017-04-04,00:40:00,auto,heatOff,,Sleep,75,66,65.4,27,38.1,7,0,180,180,0,,68.7,27,0,65.4,0,67.3,0,
2017-04-04,00:45:00,auto,heatStage1On,,Sleep,75,66,65.4,27,38.1,7,0,300,300,0,,69,27,0,65.4,0,67.2,0,
2017-04-04,00:50:00,auto,heatStage1On,,Sleep,75,66,65.6,27,38.1,7,0,90,180,0,,69.5,27,0,65.6,0,67.5,0,
2017-04-04,00:55:00,auto,heatOff,,Sleep,75,66,66.1,27,38.1,7,0,0,0,0,,69.6,27,0,66.1,0,67.8,0,
2017-04-04,01:00:00,auto,heatOff,,Sleep,75,66,66.2,27,34.4,8,0,0,0,0,,69.3,27,0,66.2,0,68,0,
2017-04-04,01:05:00,auto,heatOff,,Sleep,75,66,66,27,34.4,8,0,0,0,0,,69,27,0,66,0,67.9,0,
2017-04-04,01:10:00,auto,heatOff,,Sleep,75,66,65.8,27,34.4,8,0,0,0,0,,69,27,0,65.8,0,67.8,0,
2017-04-04,01:15:00,auto,heatOff,,Sleep,75,66,65.7,27,34.4,8,0,0,0,0,,68.9,27,0,65.7,0,67.6,0,
2017-04-04,01:20:00,auto,heatOff,,Sleep,75,66,65.6,27,34.4,8,0,0,0,0,,68.9,27,0,65.6,0,67.6,0,
2017-04-04,01:25:00,auto,heatOff,,Sleep,75,66,65.5,27,34.4,8,0,75,75,0,,68.9,27,0,65.5,0,67.6,0,
2017-04-04,01:30:00,auto,heatStage1On,,Sleep,75,66,65.4,27,34.4,8,0,300,300,0,,69,27,0,65.4,0,67.6,0,
2017-04-04,01:35:00,auto,heatStage1On,,Sleep,75,66,65.5,27,34.4,8,0,195,285,0,,69.5,27,0,65.5,0,67.6,0,
2017-04-04,01:40:00,auto,heatOff,,Sleep,75,66,65.9,27,34.4,8,0,0,0,0,,69.8,27,0,65.9,0,67.9,0,
2017-04-04,01:45:00,auto,heatOff,,Sleep,75,66,66.1,27,34.4,8,0,0,0,0,,69.5,27,0,66.1,0,68,0,
2017-04-04,01:50:00,auto,heatOff,,Sleep,75,66,65.8,27,34.4,8,0,0,0,0,,69.3,27,0,65.8,0,68,0,
2017-04-04,01:55:00,auto,heatOff,,Sleep,75,66,65.8,27,34.4,8,0,0,0,0,,69.2,27,0,65.8,0,68,0,
2017-04-04,02:00:00,auto,heatOff,,Sleep,75,66,65.6,27,33.2,8,0,0,0,0,,69.1,27,0,65.6,0,67.8,0,
2017-04-04,02:05:00,auto,heatOff,,Sleep,75,66,65.4,27,33.2,8,0,210,210,0,,69.1,27,0,65.4,0,67.6,0,
2017-04-04,02:10:00,auto,heatStage1On,,Sleep,75,66,65.4,27,33.2,8,0,300,300,0,,69.4,27,0,65.4,0,67.6,0,
2017-04-04,02:15:00,auto,heatStage1On,,Sleep,75,66,65.7,26,33.2,8,0,60,150,0,,69.9,26,0,65.7,0,67.8,0,
2017-04-04,02:20:00,auto,heatOff,,Sleep,75,66,66.1,26,33.2,8,0,0,0,0,,69.8,26,0,66.1,0,68.1,0,
2017-04-04,02:25:00,auto,heatOff,,Sleep,75,66,66.2,27,33.2,8,0,0,0,0,,69.5,27,0,66.2,0,68.2,0,
2017-04-04,02:30:00,auto,heatOff,,Sleep,75,66,65.8,26,33.2,8,0,0,0,0,,69.3,26,0,65.8,0,68,0,
2017-04-04,02:35:00,auto,heatOff,,Sleep,75,66,65.7,26,33.2,8,0,0,0,0,,69.2,26,0,65.7,0,68,0,
2017-04-04,02:40:00,auto,heatOff,,Sleep,75,66,65.5,27,33.2,8,0,45,45,0,,69.1,27,0,65.5,0,67.9,0,
2017-04-04,02:45:00,auto,heatStage1On,,Sleep,75,66,65.4,27,33.2,8,0,300,300,0,,69.2,27,0,65.4,0,67.7,0,
2017-04-04,02:50:00,auto,heatStage1On,,Sleep,75,66,65.5,26,33.2,8,0,210,300,0,,69.7,26,0,65.5,0,67.7,0,
2017-04-04,02:55:00,auto,heatOff,,Sleep,75,66,65.9,25,33.2,8,0,0,0,0,,70,25,0,65.9,0,68.1,0,
2017-04-04,03:00:00,auto,heatOff,,Sleep,75,66,66.1,25,32.8,6,0,0,0,0,,69.8,25,0,66.1,0,68.3,0,
2017-04-04,03:05:00,auto,heatOff,,Sleep,75,66,65.8,25,32.8,6,0,0,0,0,,69.6,25,0,65.8,0,68.3,0,
2017-04-04,03:10:00,auto,heatOff,,Sleep,75,66,65.8,25,32.8,6,0,0,0,0,,69.4,25,0,65.8,0,68.1,0,
2017-04-04,03:15:00,auto,heatOff,,Sleep,75,66,65.6,26,32.8,6,0,0,0,0,,69.3,26,0,65.6,0,68,0,
2017-04-04,03:20:00,auto,heatOff,,Sleep,75,66,65.4,26,32.8,6,0,195,195,0,,69.3,26,0,65.4,0,67.8,0,
2017-04-04,03:25:00,auto,heatStage1On,,Sleep,75,66,65.4,26,32.8,6,0,300,300,0,,69.6,26,0,65.4,0,67.8,0,
2017-04-04,03:30:00,auto,heatStage1On,,Sleep,75,66,65.7,26,32.8,6,0,75,165,0,,70.1,26,0,65.7,0,67.9,0,
2017-04-04,03:35:00,auto,heatOff,,Sleep,75,66,66.1,25,32.8,6,0,0,0,0,,70.2,25,0,66.1,0,68.4,0,
2017-04-04,03:40:00,auto,heatOff,,Sleep,75,66,66.2,25,32.8,6,0,0,0,0,,69.8,25,0,66.2,0,68.3,0,
2017-04-04,03:45:00,auto,heatOff,,Sleep,75,66,65.9,25,32.8,6,0,0,0,0,,69.5,25,0,65.9,0,68.3,0,
2017-04-04,03:50:00,auto,heatOff,,Sleep,75,66,65.7,26,32.8,6,0,0,0,0,,69.3,26,0,65.7,0,68.1,0,
2017-04-04,03:55:00,auto,heatOff,,Sleep,75,66,65.5,26,32.8,6,0,45,45,0,,69.2,26,0,65.5,0,68,0,
2017-04-04,04:00:00,auto,heatStage1On,,Sleep,75,66,65.4,26,32.8,9,0,300,300,0,,69.3,26,0,65.4,0,68,0,
2017-04-04,04:05:00,auto,heatStage1On,,Sleep,75,66,65.5,26,32.8,9,0,210,300,0,,70,26,0,65.5,0,68,0,
2017-04-04,04:10:00,auto,heatOff,,Sleep,75,66,65.9,25,32.8,9,0,0,0,0,,70.3,25,0,65.9,0,68.1,0,
2017-04-04,04:15:00,auto,heatOff,,Sleep,75,66,66.1,25,32.8,9,0,0,0,0,,70,25,0,66.1,0,68.4,0,
2017-04-04,04:20:00,,,,,,,,,32.8,9,,,,,,,,,,,,,
2017-04-04,04:25:00,,,,,,,,,32.8,9,,,,,,,,,,,,,
2017-04-04,04:30:00,auto,heatOff,,Sleep,75,66,65.4,25,32.8,9,0,165,165,0,,69.4,25,0,65.4,0,68,0,
2017-04-04,04:35:00,auto,heatStage1On,,Sleep,75,66,65.4,26,32.8,9,0,300,300,0,,69.7,26,0,65.4,0,68,0,
2017-04-04,04:40:00,auto,heatStage1On,,Sleep,75,66,65.6,26,32.8,9,0,90,180,0,,70.3,26,0,65.6,0,68,0,
2017-04-04,04:45:00,auto,heatOff,,Sleep,75,66,65.9,25,32.8,9,0,0,0,0,,70.4,25,0,65.9,0,68.3,0,
2017-04-04,04:50:00,auto,heatOff,,Sleep,75,66,66,25,32.8,9,0,0,0,0,,70,25,0,66,0,68.3,0,
2017-04-04,04:55:00,auto,heatOff,,Sleep,75,66,65.8,25,32.8,9,0,0,0,0,,69.7,25,0,65.8,0,68.3,0,
2017-04-04,05:00:00,auto,heatOff,,Sleep,75,66,65.6,25,32.5,10,0,0,0,0,,69.5,25,0,65.6,0,68.1,0,
